Action Num,HandNum,TimeStamp,Small Blind,Big Blind,StartHeroTurn,Game Phase,Hero Chips,Villain Chips,Pot Chips,Hole Cards,Board Cards,Log Line
366,28,"13:25:26,897",80,160,True,RIVER,3910,5770,320,"[8d,7c]","[Th,4c,Kd,Js,7s]","RIVER [board cards Th,4c,Kd,Js,7s]
"
367,28,"13:25:30,195",80,160,False,RIVER,3750,5770,480,"[8d,7c]","[Th,4c,Kd,Js,7s]","Guest15166 bets $160.
"
368,28,"13:25:37,097",80,160,True,RIVER,3750,5770,480,"[8d,7c]","[Th,4c,Kd,Js,7s]","Guest84440 folds.
"
369,28,"13:25:37,110",80,160,False,RIVER,4230,5770,0,"[8d,7c]","[Th,4c,Kd,Js,7s]","Guest15166 wins $480
"
370,28,"13:25:39,155",80,160,False,RIVER,4230,5770,0,"[8d,7c]","[Th,4c,Kd,Js,7s]","Guest15166 shows [8d,7c]
"
371,29,"13:25:44,116",80,160,True,PREFLOP,4150,5610,240,"[2d,As]",,"PREFLOP
"
372,29,"13:25:47,957",80,160,False,PREFLOP,4070,5610,320,"[2d,As]",,"Guest15166 calls $80.
"
373,29,"13:25:49,689",80,160,True,PREFLOP,4070,5610,320,"[2d,As]",,"Guest84440 checks.
"
374,29,"13:25:49,701",80,160,False,FLOP,4070,5610,320,"[2d,As]","[4s,8d,Ah]","FLOP [board cards 4s,8d,Ah]
"
375,29,"13:25:54,847",80,160,True,FLOP,4070,5610,320,"[2d,As]","[4s,8d,Ah]","Guest84440 checks.
"
376,29,"13:25:54,998",80,160,False,FLOP,3910,5610,480,"[2d,As]","[4s,8d,Ah]","Guest15166 bets $160.
"
377,29,"13:25:57,471",80,160,True,FLOP,3910,5450,640,"[2d,As]","[4s,8d,Ah]","Guest84440 calls $160.
"
378,29,"13:25:57,504",80,160,False,TURN,3910,5450,640,"[2d,As]","[4s,8d,Ah,Qs]","TURN [board cards 4s,8d,Ah,Qs]
"
379,29,"13:25:59,930",80,160,True,TURN,3910,5450,640,"[2d,As]","[4s,8d,Ah,Qs]","Guest84440 checks.
"
380,29,"13:26:02,021",80,160,False,TURN,3710,5450,840,"[2d,As]","[4s,8d,Ah,Qs]","Guest15166 bets $200.
"
381,29,"13:26:04,166",80,160,True,TURN,3710,5250,1040,"[2d,As]","[4s,8d,Ah,Qs]","Guest84440 calls $200.
"
382,29,"13:26:04,216",80,160,False,RIVER,3710,5250,1040,"[2d,As]","[4s,8d,Ah,Qs,Kc]","RIVER [board cards 4s,8d,Ah,Qs,Kc]
"
383,29,"13:26:09,247",80,160,True,RIVER,3710,5250,1040,"[2d,As]","[4s,8d,Ah,Qs,Kc]","Guest84440 checks.
"
384,29,"13:26:10,046",80,160,False,RIVER,3710,5250,1040,"[2d,As]","[4s,8d,Ah,Qs,Kc]","Guest15166 checks.
"
384,29,"13:26:10,046",80,160,False,RIVER,3710,5250,1040,"[2d,As]","[4s,8d,Ah,Qs,Kc]","Guest15166 shows [ 2d,As] - One Pair, Aces
"
385,29,"13:26:10,100",80,160,False,RIVER,4750,5250,0,"[2d,As]","[4s,8d,Ah,Qs,Kc]","Guest15166 wins $1040
"
386,29,"13:26:14,060",80,160,False,RIVER,4750,5250,0,"[2d,As]","[4s,8d,Ah,Qs,Kc]","Guest84440 shows [ 5c,3s] - High Card, Ace
"
387,30,"13:26:17,192",80,160,False,PREFLOP,4590,5170,240,"[?s,?h]",,"PREFLOP
"
388,30,"13:26:19,795",80,160,True,PREFLOP,4590,5090,320,"[?s,?h]",,"Guest84440 calls $80.
"
389,30,"13:26:19,922",80,160,False,PREFLOP,4590,5090,320,"[?s,?h]",,"Guest15166 checks.
"
390,30,"13:26:19,974",80,160,True,FLOP,4590,5090,320,"[?s,?h]","[8h,8s,6s]","FLOP [board cards 8h,8s,6s]
"
391,30,"13:26:25,111",80,160,False,FLOP,4590,5090,320,"[?s,?h]","[8h,8s,6s]","Guest15166 checks.
"
392,30,"13:26:25,273",80,160,True,FLOP,4590,5090,320,"[?s,?h]","[8h,8s,6s]","Guest84440 checks.
"
393,30,"13:26:25,320",80,160,True,TURN,4590,5090,320,"[?s,?h]","[8h,8s,6s,Ks]","TURN [board cards 8h,8s,6s,Ks]
"
394,30,"13:26:28,847",80,160,False,TURN,4590,5090,320,"[?s,?h]","[8h,8s,6s,Ks]","Guest15166 checks.
"
395,30,"13:26:29,062",80,160,True,TURN,4590,4930,480,"[?s,?h]","[8h,8s,6s,Ks]","Guest84440 bets $160.
"
396,30,"13:26:30,765",80,160,False,TURN,4590,4930,480,"[?s,?h]","[8h,8s,6s,Ks]","Guest15166 folds.
"
397,30,"13:26:30,832",80,160,False,TURN,4590,5410,0,"[?s,?h]","[8h,8s,6s,Ks]","Guest84440 wins $480
"
398,31,"13:26:37,979",80,160,True,PREFLOP,4510,5250,240,"[?s,?h]",,"PREFLOP
"
399,31,"13:26:42,953",80,160,False,PREFLOP,4430,5250,320,"[?s,?h]",,"Guest15166 calls $80.
"
400,31,"13:26:43,133",80,160,True,PREFLOP,4430,5090,480,"[?s,?h]",,"Guest84440 bets $160.
"
401,31,"13:26:45,637",80,160,False,PREFLOP,4430,5090,480,"[?s,?h]",,"Guest15166 folds.
"
402,31,"13:26:45,698",80,160,False,PREFLOP,4430,5570,0,"[?s,?h]",,"Guest84440 wins $480
"
403,32,"13:26:52,830",80,160,False,PREFLOP,4270,5490,240,"[5s,4s]",,"PREFLOP
"
404,32,"13:26:55,532",80,160,True,PREFLOP,4270,5410,320,"[5s,4s]",,"Guest84440 calls $80.
"
405,32,"13:26:55,663",80,160,False,PREFLOP,4270,5410,320,"[5s,4s]",,"Guest15166 checks.
"
406,32,"13:26:55,703",80,160,True,FLOP,4270,5410,320,"[5s,4s]","[5d,2h,Kd]","FLOP [board cards 5d,2h,Kd]
"
407,32,"13:27:00,849",80,160,False,FLOP,4110,5410,480,"[5s,4s]","[5d,2h,Kd]","Guest15166 bets $160.
"
408,32,"13:27:02,905",80,160,True,FLOP,4110,5250,640,"[5s,4s]","[5d,2h,Kd]","Guest84440 calls $160.
"
409,32,"13:27:02,905",80,160,True,TURN,4110,5250,640,"[5s,4s]","[5d,2h,Kd,Td]","TURN [board cards 5d,2h,Kd,Td]
"
410,32,"13:27:07,475",80,160,False,TURN,3810,5250,940,"[5s,4s]","[5d,2h,Kd,Td]","Guest15166 bets $300.
"
411,32,"13:27:12,736",80,160,True,TURN,3810,4950,1240,"[5s,4s]","[5d,2h,Kd,Td]","Guest84440 calls $300.
"
412,32,"13:27:12,749",80,160,True,RIVER,3810,4950,1240,"[5s,4s]","[5d,2h,Kd,Td,Tc]","RIVER [board cards 5d,2h,Kd,Td,Tc]
"
413,32,"13:27:16,200",80,160,False,RIVER,3810,4950,1240,"[5s,4s]","[5d,2h,Kd,Td,Tc]","Guest15166 checks.
"
414,32,"13:27:16,362",80,160,True,RIVER,3810,4950,1240,"[5s,4s]","[5d,2h,Kd,Td,Tc]","Guest84440 checks.
"
414,32,"13:27:16,362",80,160,False,RIVER,3810,4950,1240,"[5s,4s]","[5d,2h,Kd,Td,Tc]","Guest15166 shows [ 5s,4s] - Two Pair, Tens and Fives
"
415,32,"13:27:16,412",80,160,False,RIVER,5050,4950,0,"[5s,4s]","[5d,2h,Kd,Td,Tc]","Guest15166 wins $1240
"
416,33,"13:27:23,550",160,320,True,PREFLOP,4890,4630,480,"[6s,4h]",,"PREFLOP
"
417,33,"13:27:26,042",160,320,False,PREFLOP,4730,4630,640,"[6s,4h]",,"Guest15166 calls $160.
"
418,33,"13:27:29,222",160,320,True,PREFLOP,4730,4630,640,"[6s,4h]",,"Guest84440 checks.
"
419,33,"13:27:29,246",160,320,False,FLOP,4730,4630,640,"[6s,4h]","[9c,Ks,Jh]","FLOP [board cards 9c,Ks,Jh]
"
420,33,"13:27:39,463",160,320,True,FLOP,4730,4630,640,"[6s,4h]","[9c,Ks,Jh]","Guest84440 checks.
"
421,33,"13:27:39,595",160,320,False,FLOP,4730,4630,640,"[6s,4h]","[9c,Ks,Jh]","Guest15166 checks.
"
422,33,"13:27:39,645",160,320,False,TURN,4730,4630,640,"[6s,4h]","[9c,Ks,Jh,6c]","TURN [board cards 9c,Ks,Jh,6c]
"
423,33,"13:27:41,878",160,320,True,TURN,4730,4630,640,"[6s,4h]","[9c,Ks,Jh,6c]","Guest84440 checks.
"
424,33,"13:27:43,248",160,320,False,TURN,4410,4630,960,"[6s,4h]","[9c,Ks,Jh,6c]","Guest15166 bets $320.
"
425,33,"13:27:45,354",160,320,True,TURN,4410,4310,1280,"[6s,4h]","[9c,Ks,Jh,6c]","Guest84440 calls $320.
"
426,33,"13:27:45,520",160,320,False,RIVER,4410,4310,1280,"[6s,4h]","[9c,Ks,Jh,6c,7h]","RIVER [board cards 9c,Ks,Jh,6c,7h]
"
427,33,"13:27:48,366",160,320,True,RIVER,4410,4310,1280,"[6s,4h]","[9c,Ks,Jh,6c,7h]","Guest84440 checks.
"
428,33,"13:27:48,485",160,320,False,RIVER,4410,4310,1280,"[6s,4h]","[9c,Ks,Jh,6c,7h]","Guest15166 checks.
"
428,33,"13:27:48,485",160,320,False,RIVER,4410,4310,1280,"[6s,4h]","[9c,Ks,Jh,6c,7h]","Guest15166 shows [ 6s,4h] - One Pair, Sixes
"
429,33,"13:27:48,536",160,320,False,RIVER,5690,4310,0,"[6s,4h]","[9c,Ks,Jh,6c,7h]","Guest15166 wins $1280
"
430,33,"13:27:53,799",160,320,False,RIVER,5690,4310,0,"[6s,4h]","[9c,Ks,Jh,6c,7h]","Guest84440 shows [ 8s,Ac] - High Card, Ace
"
431,34,"13:27:55,703",160,320,False,PREFLOP,5370,4150,480,"[?s,?h]",,"PREFLOP
"
432,34,"13:27:58,920",160,320,True,PREFLOP,5370,3670,960,"[?s,?h]",,"Guest84440 bets $480.
"
433,34,"13:28:05,664",160,320,False,PREFLOP,5050,3670,1280,"[?s,?h]",,"Guest15166 calls $320.
"
434,34,"13:28:05,713",160,320,True,FLOP,5050,3670,1280,"[?s,?h]","[4d,2h,9h]","FLOP [board cards 4d,2h,9h]
"
435,34,"13:28:15,856",160,320,False,FLOP,5050,3670,1280,"[?s,?h]","[4d,2h,9h]","Guest15166 checks.
"
436,34,"13:28:16,012",160,320,True,FLOP,5050,3350,1600,"[?s,?h]","[4d,2h,9h]","Guest84440 bets $320.
"
437,34,"13:28:17,071",160,320,False,FLOP,5050,3350,1600,"[?s,?h]","[4d,2h,9h]","Guest15166 folds.
"
438,34,"13:28:17,122",160,320,False,FLOP,5050,4950,0,"[?s,?h]","[4d,2h,9h]","Guest84440 wins $1600
"
439,35,"13:28:24,275",160,320,True,PREFLOP,4890,4630,480,"[Js,Ks]",,"PREFLOP
"
440,35,"13:28:26,869",160,320,False,PREFLOP,4730,4630,640,"[Js,Ks]",,"Guest15166 calls $160.
"
441,35,"13:28:27,038",160,320,True,PREFLOP,4730,4630,640,"[Js,Ks]",,"Guest84440 checks.
"
442,35,"13:28:27,087",160,320,False,FLOP,4730,4630,640,"[Js,Ks]","[7s,6h,7d]","FLOP [board cards 7s,6h,7d]
"
443,35,"13:28:32,212",160,320,True,FLOP,4730,3730,1540,"[Js,Ks]","[7s,6h,7d]","Guest84440 bets $900.
"
444,35,"13:28:34,411",160,320,False,FLOP,3830,3730,2440,"[Js,Ks]","[7s,6h,7d]","Guest15166 calls $900.
"
445,35,"13:28:34,460",160,320,False,TURN,3830,3730,2440,"[Js,Ks]","[7s,6h,7d,3s]","TURN [board cards 7s,6h,7d,3s]
"
446,35,"13:28:37,934",160,320,True,TURN,3830,3410,2760,"[Js,Ks]","[7s,6h,7d,3s]","Guest84440 bets $320.
"
447,35,"13:28:39,186",160,320,False,TURN,3190,3410,3400,"[Js,Ks]","[7s,6h,7d,3s]","Guest15166 bets $640.
"
448,35,"13:28:41,005",160,320,True,TURN,3190,2770,4040,"[Js,Ks]","[7s,6h,7d,3s]","Guest84440 bets $640.
"
449,35,"13:28:42,227",160,320,False,TURN,2870,2770,4360,"[Js,Ks]","[7s,6h,7d,3s]","Guest15166 calls $320.
"
450,35,"13:28:42,277",160,320,False,RIVER,2870,2770,4360,"[Js,Ks]","[7s,6h,7d,3s,Jh]","RIVER [board cards 7s,6h,7d,3s,Jh]
"
451,35,"13:28:44,876",160,320,True,RIVER,2870,2450,4680,"[Js,Ks]","[7s,6h,7d,3s,Jh]","Guest84440 bets $320.
"
452,35,"13:28:46,099",160,320,False,RIVER,2230,2450,5320,"[Js,Ks]","[7s,6h,7d,3s,Jh]","Guest15166 bets $640.
"
453,35,"13:28:47,139",160,320,True,RIVER,2230,1810,5960,"[Js,Ks]","[7s,6h,7d,3s,Jh]","Guest84440 bets $640.
"
454,35,"13:28:48,835",160,320,False,RIVER,1910,1810,6280,"[Js,Ks]","[7s,6h,7d,3s,Jh]","Guest15166 calls $320.
"
454,35,"13:28:48,835",160,320,False,RIVER,1910,1810,6280,"[Js,Ks]","[7s,6h,7d,3s,Jh]","Guest84440 shows [ 7h,Qd] - Three of a Kind, Sevens
"
455,35,"13:28:48,885",160,320,False,RIVER,1910,8090,0,"[Js,Ks]","[7s,6h,7d,3s,Jh]","Guest84440 wins $6280
"
456,35,"13:28:51,646",160,320,False,RIVER,1910,8090,0,"[Js,Ks]","[7s,6h,7d,3s,Jh]","Guest15166 shows [ Js,Ks] - Two Pair, Jacks and Sevens
"
457,36,"13:28:56,016",160,320,False,PREFLOP,1590,7930,480,"[Kd,9s]",,"PREFLOP
"
458,36,"13:28:59,239",160,320,True,PREFLOP,1590,7770,640,"[Kd,9s]",,"Guest84440 calls $160.
"
459,36,"13:29:01,241",160,320,False,PREFLOP,1590,7770,640,"[Kd,9s]",,"Guest15166 checks.
"
460,36,"13:29:01,291",160,320,True,FLOP,1590,7770,640,"[Kd,9s]","[Ad,5c,3c]","FLOP [board cards Ad,5c,3c]
"
461,36,"13:29:07,065",160,320,False,FLOP,1590,7770,640,"[Kd,9s]","[Ad,5c,3c]","Guest15166 checks.
"
462,36,"13:29:07,425",160,320,True,FLOP,1590,7770,640,"[Kd,9s]","[Ad,5c,3c]","Guest84440 checks.
"
463,36,"13:29:07,456",160,320,True,TURN,1590,7770,640,"[Kd,9s]","[Ad,5c,3c,Td]","TURN [board cards Ad,5c,3c,Td]
"
464,36,"13:29:10,023",160,320,False,TURN,1590,7770,640,"[Kd,9s]","[Ad,5c,3c,Td]","Guest15166 checks.
"
465,36,"13:29:10,238",160,320,True,TURN,1590,7770,640,"[Kd,9s]","[Ad,5c,3c,Td]","Guest84440 checks.
"
466,36,"13:29:10,288",160,320,True,RIVER,1590,7770,640,"[Kd,9s]","[Ad,5c,3c,Td,5h]","RIVER [board cards Ad,5c,3c,Td,5h]
"
467,36,"13:29:12,564",160,320,False,RIVER,1590,7770,640,"[Kd,9s]","[Ad,5c,3c,Td,5h]","Guest15166 checks.
"
468,36,"13:29:18,989",160,320,True,RIVER,1590,7770,640,"[Kd,9s]","[Ad,5c,3c,Td,5h]","Guest84440 checks.
"
468,36,"13:29:18,989",160,320,False,RIVER,1590,7770,640,"[Kd,9s]","[Ad,5c,3c,Td,5h]","Guest15166 shows [ Kd,9s] - One Pair, Fives
"
469,36,"13:29:19,039",160,320,False,RIVER,2230,7770,0,"[Kd,9s]","[Ad,5c,3c,Td,5h]","Guest15166 wins $640
"
470,37,"13:29:26,101",160,320,True,PREFLOP,2070,7450,480,"[?s,?h]",,"PREFLOP
"
471,37,"13:29:29,912",160,320,False,PREFLOP,1910,7450,640,"[?s,?h]",,"Guest15166 calls $160.
"
472,37,"13:29:30,113",160,320,True,PREFLOP,1910,7130,960,"[?s,?h]",,"Guest84440 bets $320.
"
473,37,"13:29:31,651",160,320,False,PREFLOP,1910,7130,960,"[?s,?h]",,"Guest15166 folds.
"
474,37,"13:29:31,710",160,320,False,PREFLOP,1910,8090,0,"[?s,?h]",,"Guest84440 wins $960
"
475,38,"13:29:38,822",160,320,False,PREFLOP,1590,7930,480,"[6c,Th]",,"PREFLOP
"
476,38,"13:29:40,399",160,320,True,PREFLOP,1590,7450,960,"[6c,Th]",,"Guest84440 bets $480.
"
477,38,"13:29:42,644",160,320,False,PREFLOP,950,7450,1600,"[6c,Th]",,"Guest15166 bets $640.
"
478,38,"13:29:44,085",160,320,True,PREFLOP,950,6810,2240,"[6c,Th]",,"Guest84440 bets $640.
"
479,38,"13:29:46,043",160,320,False,PREFLOP,630,6810,2560,"[6c,Th]",,"Guest15166 calls $320.
"
480,38,"13:29:46,043",160,320,True,FLOP,630,6810,2560,"[6c,Th]","[As,8s,9c]","FLOP [board cards As,8s,9c]
"
481,38,"13:29:51,136",160,320,False,FLOP,630,6810,2560,"[6c,Th]","[As,8s,9c]","Guest15166 checks.
"
482,38,"13:29:51,302",160,320,True,FLOP,630,6490,2880,"[6c,Th]","[As,8s,9c]","Guest84440 bets $320.
"
483,38,"13:29:52,572",160,320,False,FLOP,310,6490,3200,"[6c,Th]","[As,8s,9c]","Guest15166 calls $320.
"
484,38,"13:29:52,621",160,320,True,TURN,310,6490,3200,"[6c,Th]","[As,8s,9c,5c]","TURN [board cards As,8s,9c,5c]
"
485,38,"13:29:55,506",160,320,False,TURN,310,6490,3200,"[6c,Th]","[As,8s,9c,5c]","Guest15166 checks.
"
486,38,"13:29:56,885",160,320,True,TURN,310,6170,3520,"[6c,Th]","[As,8s,9c,5c]","Guest84440 bets $320.
"
487,38,"13:29:59,914",160,320,False,TURN,0,6170,3830,"[6c,Th]","[As,8s,9c,5c]","Guest15166 is all in with $310.
"
487,38,"13:29:59,914",160,320,False,TURN,0,6170,3830,"[6c,Th]","[As,8s,9c,5c]","Guest15166 shows [6c,Th]
"
487,38,"13:29:59,914",160,320,False,TURN,0,6170,3830,"[6c,Th]","[As,8s,9c,5c]","Guest84440 shows [8c,4c]
"
488,38,"13:29:59,963",160,320,True,RIVER,0,6170,3830,"[6c,Th]","[As,8s,9c,5c,5h]","RIVER [board cards As,8s,9c,5c,5h]
"
489,38,"13:29:59,963",160,320,False,RIVER,0,10000,0,"[6c,Th]","[As,8s,9c,5c,5h]","Guest84440 wins $3830
"
490,39,"13:30:21,528",10,20,False,PREFLOP,4980,4990,30,"[4s,Ah]",,"PREFLOP
"
491,39,"13:30:33,338",10,20,True,PREFLOP,4980,4980,40,"[4s,Ah]",,"Guest84440 calls $10.
"
492,39,"13:30:33,459",10,20,False,PREFLOP,4980,4980,40,"[4s,Ah]",,"Guest15166 checks.
"
493,39,"13:30:33,516",10,20,True,FLOP,4980,4980,40,"[4s,Ah]","[7d,5d,6s]","FLOP [board cards 7d,5d,6s]
"
494,39,"13:30:38,656",10,20,False,FLOP,4980,4980,40,"[4s,Ah]","[7d,5d,6s]","Guest15166 checks.
"
495,39,"13:30:38,824",10,20,True,FLOP,4980,4980,40,"[4s,Ah]","[7d,5d,6s]","Guest84440 checks.
"
496,39,"13:30:38,874",10,20,True,TURN,4980,4980,40,"[4s,Ah]","[7d,5d,6s,Th]","TURN [board cards 7d,5d,6s,Th]
"
497,39,"13:30:41,271",10,20,False,TURN,4980,4980,40,"[4s,Ah]","[7d,5d,6s,Th]","Guest15166 checks.
"
498,39,"13:30:49,074",10,20,True,TURN,4980,4980,40,"[4s,Ah]","[7d,5d,6s,Th]","Guest84440 checks.
"
499,39,"13:30:49,089",10,20,True,RIVER,4980,4980,40,"[4s,Ah]","[7d,5d,6s,Th,7s]","RIVER [board cards 7d,5d,6s,Th,7s]
"
500,39,"13:30:51,840",10,20,False,RIVER,4980,4980,40,"[4s,Ah]","[7d,5d,6s,Th,7s]","Guest15166 checks.
"
501,39,"13:30:52,804",10,20,True,RIVER,4980,4980,40,"[4s,Ah]","[7d,5d,6s,Th,7s]","Guest84440 checks.
"
501,39,"13:30:52,804",10,20,False,RIVER,4980,4980,40,"[4s,Ah]","[7d,5d,6s,Th,7s]","Guest15166 shows [ 4s,Ah] - One Pair, Sevens
"
502,39,"13:30:52,815",10,20,False,RIVER,5020,4980,0,"[4s,Ah]","[7d,5d,6s,Th,7s]","Guest15166 wins $40
"
503,40,"13:30:59,925",10,20,True,PREFLOP,5010,4960,30,"[9h,Kd]",,"PREFLOP
"
504,40,"13:31:02,509",10,20,False,PREFLOP,5000,4960,40,"[9h,Kd]",,"Guest15166 calls $10.
"
505,40,"13:31:02,742",10,20,True,PREFLOP,5000,4960,40,"[9h,Kd]",,"Guest84440 checks.
"
506,40,"13:31:02,791",10,20,False,FLOP,5000,4960,40,"[9h,Kd]","[Td,9d,Tc]","FLOP [board cards Td,9d,Tc]
"
507,40,"13:31:07,990",10,20,True,FLOP,5000,4960,40,"[9h,Kd]","[Td,9d,Tc]","Guest84440 checks.
"
508,40,"13:31:08,177",10,20,False,FLOP,4980,4960,60,"[9h,Kd]","[Td,9d,Tc]","Guest15166 bets $20.
"
509,40,"13:31:09,895",10,20,True,FLOP,4980,4940,80,"[9h,Kd]","[Td,9d,Tc]","Guest84440 calls $20.
"
510,40,"13:31:09,907",10,20,False,TURN,4980,4940,80,"[9h,Kd]","[Td,9d,Tc,5d]","TURN [board cards Td,9d,Tc,5d]
"
511,40,"13:31:12,084",10,20,True,TURN,4980,4940,80,"[9h,Kd]","[Td,9d,Tc,5d]","Guest84440 checks.
"
512,40,"13:31:14,162",10,20,False,TURN,4960,4940,100,"[9h,Kd]","[Td,9d,Tc,5d]","Guest15166 bets $20.
"
513,40,"13:31:16,347",10,20,True,TURN,4960,4920,120,"[9h,Kd]","[Td,9d,Tc,5d]","Guest84440 calls $20.
"
514,40,"13:31:16,358",10,20,False,RIVER,4960,4920,120,"[9h,Kd]","[Td,9d,Tc,5d,6d]","RIVER [board cards Td,9d,Tc,5d,6d]
"
515,40,"13:31:18,568",10,20,True,RIVER,4960,4900,140,"[9h,Kd]","[Td,9d,Tc,5d,6d]","Guest84440 bets $20.
"
516,40,"13:31:21,487",10,20,False,RIVER,4810,4900,290,"[9h,Kd]","[Td,9d,Tc,5d,6d]","Guest15166 bets $150.
"
517,40,"13:31:24,131",10,20,True,RIVER,4810,2650,2540,"[9h,Kd]","[Td,9d,Tc,5d,6d]","Guest84440 bets $2250.
"
518,40,"13:31:25,513",10,20,False,RIVER,2690,2650,4660,"[9h,Kd]","[Td,9d,Tc,5d,6d]","Guest15166 calls $2120.
"
518,40,"13:31:25,513",10,20,False,RIVER,2690,2650,4660,"[9h,Kd]","[Td,9d,Tc,5d,6d]","Guest15166 shows [ 9h,Kd] - Flush, King high
"
518,40,"13:31:25,513",10,20,False,RIVER,2690,2650,4660,"[9h,Kd]","[Td,9d,Tc,5d,6d]","Guest84440 shows [ Jd,Ac] - Flush, Jack high
"
519,40,"13:31:25,563",10,20,False,RIVER,7350,2650,0,"[9h,Kd]","[Td,9d,Tc,5d,6d]","Guest15166 wins $4660
"
520,41,"13:31:32,687",10,20,False,PREFLOP,7330,2640,30,"[9c,4s]",,"PREFLOP
"
521,41,"13:31:35,703",10,20,True,PREFLOP,7330,2610,60,"[9c,4s]",,"Guest84440 bets $30.
"
522,41,"13:31:38,077",10,20,False,PREFLOP,7310,2610,80,"[9c,4s]",,"Guest15166 calls $20.
"
523,41,"13:31:38,128",10,20,True,FLOP,7310,2610,80,"[9c,4s]","[7d,Ac,Jh]","FLOP [board cards 7d,Ac,Jh]
"
524,41,"13:31:43,272",10,20,False,FLOP,7310,2610,80,"[9c,4s]","[7d,Ac,Jh]","Guest15166 checks.
"
525,41,"13:31:43,434",10,20,True,FLOP,7310,2610,80,"[9c,4s]","[7d,Ac,Jh]","Guest84440 checks.
"
526,41,"13:31:43,484",10,20,True,TURN,7310,2610,80,"[9c,4s]","[7d,Ac,Jh,Th]","TURN [board cards 7d,Ac,Jh,Th]
"
527,41,"13:31:46,497",10,20,False,TURN,7310,2610,80,"[9c,4s]","[7d,Ac,Jh,Th]","Guest15166 checks.
"
528,41,"13:31:46,708",10,20,True,TURN,7310,2610,80,"[9c,4s]","[7d,Ac,Jh,Th]","Guest84440 checks.
"
529,41,"13:31:46,758",10,20,True,RIVER,7310,2610,80,"[9c,4s]","[7d,Ac,Jh,Th,3c]","RIVER [board cards 7d,Ac,Jh,Th,3c]
"
530,41,"13:31:49,178",10,20,False,RIVER,7310,2610,80,"[9c,4s]","[7d,Ac,Jh,Th,3c]","Guest15166 checks.
"
531,41,"13:31:49,541",10,20,True,RIVER,7310,2610,80,"[9c,4s]","[7d,Ac,Jh,Th,3c]","Guest84440 checks.
"
531,41,"13:31:49,541",10,20,False,RIVER,7310,2610,80,"[9c,4s]","[7d,Ac,Jh,Th,3c]","Guest84440 shows [ Ks,7s] - One Pair, Sevens
"
532,41,"13:31:49,629",10,20,False,RIVER,7310,2690,0,"[9c,4s]","[7d,Ac,Jh,Th,3c]","Guest84440 wins $80
"
533,41,"13:31:51,768",10,20,False,RIVER,7310,2690,0,"[9c,4s]","[7d,Ac,Jh,Th,3c]","Guest15166 shows [ 9c,4s] - High Card, Ace
"
534,42,"13:31:56,754",10,20,True,PREFLOP,7300,2670,30,"[?s,?h]",,"PREFLOP
"
535,42,"13:31:58,619",10,20,False,PREFLOP,7290,2670,40,"[?s,?h]",,"Guest15166 calls $10.
"
536,42,"13:32:02,029",10,20,True,PREFLOP,7290,2420,290,"[?s,?h]",,"Guest84440 bets $250.
"
537,42,"13:32:05,145",10,20,False,PREFLOP,7290,2420,290,"[?s,?h]",,"Guest15166 folds.
"
538,42,"13:32:05,207",10,20,False,PREFLOP,7290,2710,0,"[?s,?h]",,"Guest84440 wins $290
"
539,43,"13:32:12,319",10,20,False,PREFLOP,7270,2700,30,"[Jc,7s]",,"PREFLOP
"
540,43,"13:32:14,715",10,20,True,PREFLOP,7270,2690,40,"[Jc,7s]",,"Guest84440 calls $10.
"
541,43,"13:32:16,969",10,20,False,PREFLOP,7250,2690,60,"[Jc,7s]",,"Guest15166 bets $20.
"
542,43,"13:32:18,300",10,20,True,PREFLOP,7250,2670,80,"[Jc,7s]",,"Guest84440 calls $20.
"
543,43,"13:32:18,320",10,20,True,FLOP,7250,2670,80,"[Jc,7s]","[5c,3h,9h]","FLOP [board cards 5c,3h,9h]
"
544,43,"13:32:25,367",10,20,False,FLOP,7150,2670,180,"[Jc,7s]","[5c,3h,9h]","Guest15166 bets $100.
"
545,43,"13:32:27,181",10,20,True,FLOP,7150,2570,280,"[Jc,7s]","[5c,3h,9h]","Guest84440 calls $100.
"
546,43,"13:32:27,192",10,20,True,TURN,7150,2570,280,"[Jc,7s]","[5c,3h,9h,8h]","TURN [board cards 5c,3h,9h,8h]
"
547,43,"13:32:33,460",10,20,False,TURN,7150,2570,280,"[Jc,7s]","[5c,3h,9h,8h]","Guest15166 checks.
"
548,43,"13:32:36,532",10,20,True,TURN,7150,2570,280,"[Jc,7s]","[5c,3h,9h,8h]","Guest84440 checks.
"
549,43,"13:32:36,545",10,20,True,RIVER,7150,2570,280,"[Jc,7s]","[5c,3h,9h,8h,Qs]","RIVER [board cards 5c,3h,9h,8h,Qs]
"
550,43,"13:32:40,059",10,20,False,RIVER,7150,2570,280,"[Jc,7s]","[5c,3h,9h,8h,Qs]","Guest15166 checks.
"
551,43,"13:32:40,830",10,20,True,RIVER,7150,2570,280,"[Jc,7s]","[5c,3h,9h,8h,Qs]","Guest84440 checks.
"
551,43,"13:32:40,830",10,20,False,RIVER,7150,2570,280,"[Jc,7s]","[5c,3h,9h,8h,Qs]","Guest15166 shows [ Jc,7s] - High Card, Queen
"
552,43,"13:32:40,864",10,20,False,RIVER,7430,2570,0,"[Jc,7s]","[5c,3h,9h,8h,Qs]","Guest15166 wins $280
"
553,44,"13:32:47,951",10,20,True,PREFLOP,7420,2550,30,"[As,Ac]",,"PREFLOP
"
